annual_income,debt_to_income,credit_score,employment_years,loan_amount_requested,loan_purpose_consol,loan_purpose_home,zip_income_index,employer_size_score,education_score,label_approved
54661.0,0.26,683.0,11.9,21274.0,0,1,0.367,18.8,59.5,0
55138.0,0.386,730.0,12.1,37177.0,0,1,0.365,28.9,72.1,1
59573.0,0.493,695.0,10.2,19610.0,0,0,0.736,44.1,61.4,0
81222.0,0.359,758.0,3.6,35230.0,0,1,0.409,74.6,67.2,1
46360.0,0.347,632.0,8.0,11116.0,0,0,0.605,52.4,84.0,1
27497.0,0.24,678.0,9.6,30434.0,1,0,0.511,33.6,100.0,1
68571.0,0.245,695.0,0.9,3280.0,0,1,0.687,35.6,39.8,1
72076.0,0.348,649.0,0.5,25851.0,0,0,0.741,71.7,52.7,1
96680.0,0.257,678.0,13.7,21022.0,0,1,0.745,68.3,64.7,1
100021.0,0.31,736.0,6.6,32415.0,1,0,0.676,82.4,45.2,1
63832.0,0.414,697.0,7.1,21105.0,0,1,0.79,50.0,41.0,1
52310.0,0.468,716.0,4.8,25181.0,0,0,0.542,17.1,31.5,0
45916.0,0.216,747.0,8.8,6693.0,0,0,0.562,97.5,24.7,1
62925.0,0.24,684.0,10.0,31535.0,1,0,0.497,93.8,60.4,1
69490.0,0.301,683.0,11.3,18089.0,0,1,0.228,24.2,88.1,1
96127.0,0.167,662.0,7.5,22942.0,1,0,0.13,58.2,85.7,1
38453.0,0.257,702.0,2.4,29583.0,0,1,0.374,90.0,26.8,1
64268.0,0.342,752.0,9.4,35534.0,0,1,0.374,36.0,68.4,1
80122.0,0.3,701.0,6.8,6350.0,1,0,0.623,74.5,12.4,1
43655.0,0.172,753.0,4.5,9350.0,1,0,0.628,84.8,47.9,1
49341.0,0.235,723.0,0.0,18593.0,1,0,0.776,76.0,32.7,1
109539.0,0.132,743.0,7.4,15286.0,0,1,0.633,73.2,56.1,1
80032.0,0.271,766.0,10.5,20746.0,1,0,0.252,63.2,10.4,1
77605.0,0.414,631.0,4.1,20203.0,0,1,0.423,34.0,31.2,0
87610.0,0.452,594.0,10.7,34457.0,0,0,0.258,15.5,61.0,0
103017.0,0.188,699.0,5.9,3045.0,1,0,0.817,53.6,70.8,1
66230.0,0.264,764.0,1.1,26436.0,1,0,0.939,44.2,63.0,1
33982.0,0.376,725.0,6.0,27096.0,1,0,0.851,67.8,71.1,0
91579.0,0.359,703.0,8.3,46740.0,0,0,0.334,93.8,29.9,1
93667.0,0.413,785.0,8.7,34897.0,0,1,0.458,44.8,15.6,0
67862.0,0.224,650.0,0.6,16262.0,1,0,0.232,82.0,51.8,0
31898.0,0.374,649.0,0.0,17073.0,0,1,0.781,46.4,68.0,1
132714.0,0.404,600.0,2.4,18793.0,0,1,0.414,51.2,68.4,0
70285.0,0.279,695.0,11.2,9613.0,0,0,0.543,49.6,48.3,1
72199.0,0.343,618.0,10.7,11768.0,1,0,0.785,0.0,18.0,1
78291.0,0.516,714.0,0.4,19079.0,1,0,0.721,28.5,83.6,1
62980.0,0.246,642.0,5.5,15629.0,0,1,0.413,70.9,53.9,1
60372.0,0.273,817.0,13.7,16044.0,1,0,0.696,45.7,51.3,1
49641.0,0.247,734.0,8.7,31767.0,1,0,0.557,59.2,78.7,1
46292.0,0.215,654.0,8.4,30581.0,1,0,0.523,68.3,81.7,1
68659.0,0.265,820.0,0.0,12414.0,1,0,0.444,45.1,50.1,0
61051.0,0.358,702.0,6.7,25053.0,0,0,0.636,43.7,69.8,0
91400.0,0.265,678.0,5.2,20139.0,0,0,0.255,81.3,59.5,1
65348.0,0.26,756.0,10.0,44516.0,1,0,0.428,52.0,37.7,0
84073.0,0.357,575.0,10.4,8551.0,0,1,0.344,11.5,91.6,1
89152.0,0.26,538.0,8.8,13004.0,1,0,0.519,83.3,43.7,1
53548.0,0.281,724.0,8.0,50390.0,1,0,0.337,51.3,72.8,0
76897.0,0.377,647.0,0.1,11461.0,1,0,0.682,65.1,47.0,1
76005.0,0.218,696.0,10.6,26554.0,1,0,0.551,68.3,66.2,1
106624.0,0.213,622.0,0.7,18533.0,0,1,0.475,62.3,83.5,1
71384.0,0.206,615.0,6.0,17801.0,0,0,0.642,19.3,69.2,1
56617.0,0.176,687.0,10.5,27661.0,1,0,0.427,44.5,79.9,1
33165.0,0.254,717.0,7.1,20464.0,1,0,1.0,25.7,41.7,1
60005.0,0.367,634.0,6.8,14117.0,0,0,0.401,71.9,63.9,1
68182.0,0.306,813.0,2.5,20366.0,1,0,0.46,14.2,51.8,1
92577.0,0.262,712.0,8.1,12091.0,0,1,0.842,74.2,44.6,1
33770.0,0.39,548.0,10.1,9628.0,0,1,0.602,64.9,65.4,1
79935.0,0.304,756.0,14.1,10629.0,1,0,0.283,14.8,43.5,0
90733.0,0.232,654.0,5.0,30597.0,0,1,0.39,16.8,21.3,1
79753.0,0.358,682.0,12.6,42387.0,0,1,0.523,57.2,7.2,1
42271.0,0.325,675.0,0.0,17079.0,0,1,0.73,41.9,62.2,0
62803.0,0.33,720.0,5.2,20897.0,0,1,0.226,70.5,53.4,1
73047.0,0.39,693.0,13.7,2017.0,0,1,0.558,75.5,72.1,1
54578.0,0.342,669.0,7.3,17691.0,1,0,0.779,86.3,52.0,0
74960.0,0.397,632.0,12.9,17858.0,0,1,0.674,56.3,29.7,1
43801.0,0.204,648.0,4.3,29615.0,0,1,0.721,15.4,49.6,0
61954.0,0.309,651.0,4.7,18024.0,1,0,0.636,36.0,46.6,1
90729.0,0.397,669.0,10.4,8124.0,1,0,0.397,48.1,41.4,1
80043.0,0.247,701.0,5.4,13470.0,1,0,0.797,98.1,63.3,0
74779.0,0.302,534.0,0.0,26091.0,1,0,0.679,82.0,71.1,0
68617.0,0.276,800.0,3.3,29999.0,0,1,0.59,66.3,78.3,1
39758.0,0.297,649.0,10.8,20129.0,0,1,0.599,59.6,53.1,1
46541.0,0.354,726.0,6.5,4421.0,0,0,0.544,0.0,49.6,1
115286.0,0.597,680.0,12.3,37369.0,0,0,0.656,18.2,68.1,0
56140.0,0.477,729.0,0.8,19323.0,1,0,0.761,31.1,48.2,1
18000.0,0.291,790.0,11.6,22421.0,1,0,0.541,31.2,100.0,0
53873.0,0.349,687.0,7.3,14651.0,1,0,0.415,76.3,62.1,0
41056.0,0.385,692.0,3.7,40655.0,0,0,0.583,43.0,91.2,0
46297.0,0.235,607.0,6.3,13690.0,1,0,0.652,46.9,61.8,1
68402.0,0.37,570.0,5.9,3802.0,0,1,0.628,75.1,49.1,0
55922.0,0.353,644.0,0.0,17359.0,0,1,0.591,0.0,28.0,0
105656.0,0.347,645.0,2.8,3275.0,0,1,0.507,14.2,62.9,0
48155.0,0.236,701.0,8.6,22291.0,1,0,0.631,9.3,54.5,0
68722.0,0.439,698.0,9.0,14389.0,0,0,0.619,73.6,44.0,1
26018.0,0.255,627.0,10.8,29387.0,1,0,0.45,61.7,75.5,1
58042.0,0.293,613.0,2.6,34309.0,0,1,0.389,50.3,55.9,1
81852.0,0.262,556.0,2.9,3631.0,1,0,0.499,60.3,66.6,0
66700.0,0.328,820.0,1.6,29962.0,0,0,0.509,36.1,41.9,1
121709.0,0.416,651.0,9.0,33592.0,1,0,0.826,33.9,41.2,0
18000.0,0.249,790.0,0.2,2898.0,0,1,0.648,23.0,65.1,1
64658.0,0.162,772.0,1.8,16816.0,0,0,0.289,75.2,73.3,1
81491.0,0.055,689.0,3.1,19848.0,0,1,0.287,73.9,50.6,1
79913.0,0.384,812.0,10.4,32918.0,1,0,0.194,52.9,53.8,1
78091.0,0.301,679.0,7.4,26188.0,1,0,0.671,26.7,39.7,1
68558.0,0.216,728.0,4.4,9113.0,0,0,0.289,29.4,57.7,1
21484.0,0.317,635.0,5.8,19695.0,0,1,0.602,57.9,19.9,1
68160.0,0.28,659.0,9.5,12412.0,0,1,0.686,76.5,47.1,0
115384.0,0.084,572.0,4.0,1000.0,0,1,0.624,36.1,58.2,1
73469.0,0.149,698.0,8.4,13423.0,0,0,0.287,20.4,38.5,1
90539.0,0.269,756.0,12.8,30467.0,0,1,0.224,0.0,73.2,1
64800.0,0.37,803.0,10.0,38874.0,0,0,0.508,29.1,14.7,1
66890.0,0.361,692.0,7.3,34605.0,0,0,0.513,52.8,55.7,1
43279.0,0.127,685.0,10.8,44169.0,0,1,0.608,53.3,72.3,1
97376.0,0.177,798.0,0.0,43098.0,0,0,0.266,35.1,45.8,1
51927.0,0.194,573.0,8.5,14502.0,1,0,0.41,22.6,53.1,1
71099.0,0.353,768.0,11.7,31155.0,1,0,0.67,57.9,80.8,1
75593.0,0.304,739.0,13.4,35126.0,1,0,0.553,73.3,56.8,1
28929.0,0.316,636.0,2.7,17568.0,1,0,0.584,29.8,50.0,1
93843.0,0.393,618.0,7.7,18814.0,1,0,0.435,56.0,52.5,1
31220.0,0.301,673.0,8.8,34457.0,0,0,0.66,85.6,50.0,1
54212.0,0.38,627.0,1.6,22710.0,0,0,0.615,69.9,35.7,1
87870.0,0.094,768.0,17.5,9978.0,0,1,0.379,57.7,27.8,1
48211.0,0.17,683.0,9.5,33194.0,1,0,0.314,42.0,81.9,1
102399.0,0.327,788.0,2.2,22182.0,1,0,0.413,44.6,41.1,1
75976.0,0.199,712.0,6.7,26761.0,1,0,0.81,30.3,67.6,1
23911.0,0.517,679.0,6.6,36433.0,1,0,0.738,38.2,35.8,0
62356.0,0.426,644.0,0.0,7512.0,1,0,0.447,4.8,75.0,0
104528.0,0.377,685.0,0.7,28092.0,0,0,0.808,94.7,27.9,1
74665.0,0.185,623.0,4.7,29256.0,1,0,0.55,64.9,65.6,1
44013.0,0.317,808.0,10.7,25985.0,0,1,0.555,74.8,49.9,1
45422.0,0.168,619.0,10.0,12982.0,0,0,0.369,45.0,86.2,0
91995.0,0.154,685.0,3.8,28398.0,1,0,0.342,100.0,48.3,1
37074.0,0.164,813.0,0.8,16099.0,1,0,0.14,30.1,65.4,1
67796.0,0.41,679.0,16.3,24581.0,1,0,0.306,35.2,44.2,0
53050.0,0.315,666.0,14.6,9646.0,1,0,0.469,64.0,54.7,1
18000.0,0.322,712.0,3.1,6247.0,0,1,0.448,55.3,26.9,0
70042.0,0.363,623.0,0.0,24745.0,0,1,0.795,70.4,52.8,1
65089.0,0.137,621.0,11.7,24063.0,0,0,0.322,40.9,48.7,1
83789.0,0.281,674.0,10.0,36773.0,0,1,0.566,29.0,36.4,1
58996.0,0.298,538.0,10.5,1677.0,0,1,0.493,21.7,69.8,1
106071.0,0.232,594.0,5.2,24782.0,0,0,0.451,47.5,35.2,1
42650.0,0.294,788.0,4.6,7610.0,0,1,0.306,44.9,38.5,1
69762.0,0.233,606.0,3.8,37903.0,1,0,0.533,35.1,37.7,1
49001.0,0.252,677.0,1.1,36040.0,1,0,0.647,57.0,65.0,1
64764.0,0.424,678.0,3.7,34460.0,1,0,0.353,64.3,86.6,1
71643.0,0.266,700.0,5.1,13444.0,1,0,0.535,47.2,68.0,1
86370.0,0.384,594.0,0.0,23532.0,1,0,0.38,70.6,42.4,1
113858.0,0.323,637.0,19.2,39572.0,1,0,0.828,63.1,64.2,0
87729.0,0.317,628.0,7.5,23459.0,1,0,0.673,53.6,87.4,1
65096.0,0.356,631.0,2.4,13981.0,0,0,0.402,61.4,97.9,0
68031.0,0.373,752.0,5.8,22880.0,0,0,0.499,27.7,57.8,1
78249.0,0.279,739.0,10.2,1000.0,1,0,0.62,69.9,67.8,1
80308.0,0.056,620.0,6.9,1000.0,1,0,0.831,54.2,88.1,1
68412.0,0.465,714.0,16.8,12644.0,0,0,0.294,59.9,74.0,0
89606.0,0.371,599.0,9.8,50833.0,0,0,0.621,0.0,10.8,1
98975.0,0.509,665.0,11.4,25155.0,0,1,0.926,39.7,30.3,1
75777.0,0.295,681.0,5.0,11038.0,0,1,0.763,59.9,50.9,1
78251.0,0.453,588.0,4.4,2997.0,1,0,0.841,62.5,41.3,1
80341.0,0.382,614.0,1.9,32564.0,1,0,0.532,37.0,22.4,0
63245.0,0.359,818.0,1.1,32268.0,1,0,0.63,71.9,59.8,1
49576.0,0.371,685.0,6.0,21737.0,1,0,0.501,50.1,40.5,1
37313.0,0.214,670.0,11.2,28570.0,1,0,0.271,73.9,23.2,0
82923.0,0.3,662.0,11.8,8842.0,1,0,0.834,44.3,71.4,1
85450.0,0.287,595.0,2.6,12329.0,1,0,0.608,68.4,57.5,1
67057.0,0.409,671.0,8.4,17073.0,0,0,0.384,77.3,56.6,1
93536.0,0.315,686.0,7.4,7145.0,0,1,0.541,47.6,69.3,1
40059.0,0.223,691.0,5.1,8727.0,1,0,0.381,55.8,44.9,1
89031.0,0.341,631.0,10.1,27394.0,0,0,0.735,48.4,38.3,1
95649.0,0.333,580.0,8.6,1000.0,0,0,0.569,55.7,48.0,1
59758.0,0.213,716.0,6.1,10778.0,1,0,0.584,53.2,87.4,1
118411.0,0.225,820.0,9.9,25751.0,0,0,0.439,100.0,32.0,1
76649.0,0.251,781.0,9.6,1000.0,1,0,0.641,72.3,98.8,1
84290.0,0.328,723.0,9.3,25200.0,1,0,0.509,46.5,36.6,1
62664.0,0.206,723.0,17.6,5453.0,1,0,0.621,83.1,61.6,1
87827.0,0.167,674.0,12.2,31655.0,1,0,0.586,48.3,73.4,1
99576.0,0.212,741.0,4.5,26901.0,1,0,0.907,42.1,57.2,1
76736.0,0.05,792.0,16.4,30146.0,1,0,0.576,36.9,48.4,1
57220.0,0.188,697.0,6.2,16455.0,1,0,0.632,74.0,45.7,1
72341.0,0.386,756.0,2.7,16864.0,0,1,0.558,2.7,71.2,0
42282.0,0.428,633.0,8.9,13242.0,0,1,0.395,56.7,37.4,0
74718.0,0.388,683.0,8.3,36557.0,1,0,0.544,86.2,73.6,0
45689.0,0.205,627.0,5.8,16823.0,0,0,0.818,78.8,64.0,0
78147.0,0.348,653.0,0.3,41330.0,1,0,0.416,54.9,59.1,1
89223.0,0.342,659.0,10.3,1000.0,1,0,0.231,55.4,66.4,1
18000.0,0.238,645.0,0.0,11715.0,0,1,0.533,51.8,73.8,1
56914.0,0.419,501.0,10.5,35275.0,0,0,0.736,12.1,56.2,0
105212.0,0.202,730.0,1.4,19593.0,0,1,0.478,23.8,46.9,1
57431.0,0.206,714.0,2.9,13899.0,0,1,0.53,48.6,64.6,1
63983.0,0.382,652.0,3.3,30211.0,1,0,0.5,43.8,95.8,0
118189.0,0.243,693.0,15.4,20604.0,0,1,0.436,13.6,34.6,1
24843.0,0.259,622.0,7.5,30578.0,0,0,0.721,45.0,38.5,1
54564.0,0.226,552.0,7.6,1000.0,0,0,0.362,45.7,52.1,0
75238.0,0.28,609.0,11.9,25108.0,1,0,0.583,72.0,31.7,1
87287.0,0.369,599.0,7.5,1000.0,0,1,0.482,52.8,83.9,1
80300.0,0.229,615.0,13.1,24464.0,0,1,0.15,48.2,39.0,0
68886.0,0.455,610.0,7.6,1000.0,0,1,0.74,46.0,80.4,1
76678.0,0.162,703.0,6.8,18038.0,1,0,0.615,12.3,31.2,1
59732.0,0.106,710.0,2.5,12715.0,1,0,0.504,48.7,42.4,1
40347.0,0.311,740.0,2.7,20507.0,0,1,0.737,26.5,51.1,1
100737.0,0.348,597.0,7.5,28540.0,1,0,0.515,49.0,81.1,0
85703.0,0.218,649.0,7.1,13385.0,0,1,0.45,56.2,37.0,1
58634.0,0.215,593.0,5.6,19792.0,0,1,0.634,35.0,76.5,0
66232.0,0.372,649.0,13.8,22654.0,0,1,0.722,83.3,40.3,1
85655.0,0.195,754.0,14.2,11121.0,1,0,0.674,27.3,55.2,1
60651.0,0.349,676.0,3.5,14515.0,1,0,0.582,18.5,18.4,0
41157.0,0.116,629.0,13.5,31259.0,1,0,0.364,26.7,24.2,0
70132.0,0.568,570.0,9.7,22039.0,1,0,0.635,51.3,83.4,0
97949.0,0.347,780.0,4.5,30366.0,0,1,0.571,66.6,62.2,1
21616.0,0.242,692.0,10.7,24419.0,1,0,0.44,12.1,55.3,1
81273.0,0.187,622.0,8.1,2890.0,1,0,0.412,10.2,54.0,1
46549.0,0.35,682.0,11.2,15680.0,1,0,0.547,44.7,34.3,1
112705.0,0.327,564.0,4.4,12978.0,1,0,0.747,47.6,54.3,0
84624.0,0.264,638.0,8.9,15562.0,0,0,0.649,47.6,96.4,1
107007.0,0.4,806.0,0.0,17330.0,0,0,0.602,0.0,46.8,0
49086.0,0.345,732.0,3.3,27531.0,0,1,1.0,70.6,54.3,0
118885.0,0.347,581.0,12.7,36774.0,0,0,0.848,44.1,20.2,0
46145.0,0.278,621.0,6.5,32577.0,0,0,0.798,85.0,50.8,1
72526.0,0.172,725.0,0.7,33363.0,0,0,0.587,70.2,75.3,1
47857.0,0.34,689.0,8.3,28642.0,0,0,0.744,10.0,60.9,1
23097.0,0.395,653.0,3.8,17585.0,0,1,0.655,68.5,49.0,1
81397.0,0.36,730.0,5.1,20400.0,1,0,0.21,33.7,42.6,1
68039.0,0.36,674.0,5.9,36522.0,1,0,0.674,87.3,44.9,0
35069.0,0.147,759.0,8.2,22094.0,1,0,0.28,34.6,69.5,1
61887.0,0.426,720.0,2.6,1385.0,1,0,0.384,80.8,52.2,1
54837.0,0.371,587.0,8.5,38876.0,0,1,0.218,32.6,58.6,0
28105.0,0.202,673.0,2.8,9504.0,0,0,0.266,67.2,92.1,0
33881.0,0.434,629.0,6.3,1000.0,1,0,1.0,70.9,41.7,1
32332.0,0.519,602.0,0.3,5757.0,0,1,0.426,52.8,49.0,0
41360.0,0.396,700.0,2.4,20085.0,0,0,0.777,38.8,14.2,1
78005.0,0.355,642.0,6.0,17919.0,1,0,0.47,55.5,53.2,1
26992.0,0.395,683.0,5.8,16040.0,0,0,0.421,69.6,99.8,1
78651.0,0.165,700.0,12.1,24059.0,0,1,0.0,8.1,54.7,1
65663.0,0.237,611.0,10.3,28463.0,1,0,0.702,58.3,68.6,1
112234.0,0.226,720.0,0.0,22417.0,0,1,0.396,31.1,59.8,1
29535.0,0.33,651.0,5.2,34982.0,1,0,0.426,82.2,52.9,1
106854.0,0.405,719.0,0.0,10918.0,1,0,0.377,27.3,58.7,1
72716.0,0.236,715.0,7.2,24886.0,1,0,0.943,80.5,41.7,1
34219.0,0.291,646.0,6.3,12496.0,1,0,0.592,40.0,0.0,1
95459.0,0.165,742.0,1.8,11346.0,1,0,0.445,5.8,15.2,1
82852.0,0.163,713.0,6.1,1739.0,1,0,0.474,34.6,58.8,1
46053.0,0.095,671.0,13.5,10964.0,1,0,0.659,62.0,29.6,0
77900.0,0.363,725.0,2.2,8109.0,0,0,0.618,52.1,63.5,1
63763.0,0.288,639.0,11.8,9281.0,1,0,0.653,55.0,52.7,1
18000.0,0.304,643.0,6.2,12857.0,0,1,0.492,46.6,68.6,1
98031.0,0.246,780.0,5.0,37880.0,0,0,0.528,65.5,56.0,1
75292.0,0.261,749.0,1.4,19335.0,0,0,0.474,33.1,33.7,1
37050.0,0.178,668.0,10.2,32650.0,0,0,0.456,48.5,83.7,1
53634.0,0.295,645.0,10.8,11720.0,0,1,0.416,43.8,80.9,1
73582.0,0.322,702.0,12.8,21591.0,0,1,0.647,74.9,73.3,1
89030.0,0.166,640.0,5.7,11023.0,1,0,0.434,18.2,39.7,1
18000.0,0.404,649.0,12.4,12750.0,1,0,0.653,64.0,54.1,1
115271.0,0.092,742.0,7.1,28885.0,0,1,0.514,58.7,49.8,0
20632.0,0.218,639.0,8.9,14272.0,0,1,0.557,53.9,77.9,1
113644.0,0.213,665.0,10.3,51104.0,0,0,0.695,18.1,39.3,1
39554.0,0.352,627.0,0.8,26683.0,0,1,0.825,69.1,74.2,0
101506.0,0.253,734.0,3.0,11553.0,1,0,0.416,56.4,27.8,1
84947.0,0.329,594.0,7.9,13337.0,0,0,0.362,37.1,58.3,1
110589.0,0.248,654.0,14.2,50511.0,0,1,0.542,44.5,56.3,1
26767.0,0.294,555.0,7.1,9911.0,0,1,0.1,69.0,47.6,1
39484.0,0.475,766.0,12.8,28534.0,0,1,0.507,53.2,37.3,0
27193.0,0.43,641.0,17.6,1000.0,0,0,0.387,72.2,61.4,1
91249.0,0.11,613.0,14.9,43189.0,1,0,0.723,61.1,50.8,1
90378.0,0.198,754.0,4.2,15081.0,1,0,0.534,20.9,81.8,1
112616.0,0.39,596.0,3.7,24997.0,1,0,0.675,20.9,64.9,1
73128.0,0.419,745.0,6.5,27625.0,0,1,0.513,45.6,90.2,1
18000.0,0.326,583.0,2.5,24374.0,1,0,0.295,55.4,73.3,1
70627.0,0.133,759.0,0.3,9269.0,0,0,0.552,72.0,0.0,1
35652.0,0.486,688.0,6.8,23445.0,0,1,0.39,63.5,55.6,0
69313.0,0.28,706.0,11.8,20646.0,0,1,0.437,66.1,78.8,1
132758.0,0.169,702.0,8.0,27098.0,0,1,0.845,33.4,50.4,1
63608.0,0.425,641.0,7.8,10111.0,1,0,0.368,71.1,91.5,1
52486.0,0.307,755.0,0.0,26325.0,0,1,0.537,72.0,64.4,0
58930.0,0.414,638.0,10.3,12124.0,0,0,0.806,63.4,69.3,1
36312.0,0.216,638.0,7.5,4327.0,0,0,0.665,71.1,55.7,1
56199.0,0.399,597.0,2.2,19426.0,1,0,0.566,82.3,59.1,0
25493.0,0.214,785.0,9.9,32709.0,1,0,0.695,54.2,70.1,1
91785.0,0.334,693.0,12.0,39093.0,1,0,0.598,60.3,55.4,1
84221.0,0.315,724.0,10.9,38694.0,0,1,0.41,31.1,76.3,1
58796.0,0.328,693.0,10.3,4938.0,1,0,0.651,10.4,77.3,1
47751.0,0.266,794.0,11.0,9157.0,1,0,0.405,70.2,75.0,1
67254.0,0.441,618.0,0.1,22839.0,0,1,0.576,29.2,48.5,0
84951.0,0.356,672.0,2.7,28718.0,1,0,0.488,41.9,83.6,1
99081.0,0.383,671.0,0.0,36629.0,0,0,0.266,55.0,83.6,1
71529.0,0.304,692.0,12.7,17345.0,0,1,0.482,18.5,45.0,1
84253.0,0.317,683.0,8.6,8047.0,0,0,0.61,65.0,50.6,1
76459.0,0.134,641.0,13.5,34648.0,0,0,0.614,68.3,46.5,1
100608.0,0.354,750.0,3.9,26849.0,1,0,0.716,65.9,45.0,1
63161.0,0.197,578.0,9.5,25717.0,0,1,0.46,40.5,74.3,1
59898.0,0.076,645.0,5.2,20569.0,0,0,0.752,75.2,63.7,1
82200.0,0.414,678.0,10.1,19599.0,0,1,0.712,53.1,38.1,1
59593.0,0.293,795.0,15.8,36864.0,0,1,0.395,40.3,39.6,1
116604.0,0.373,720.0,15.7,14327.0,0,1,0.375,72.0,24.7,1
96191.0,0.408,650.0,0.0,22484.0,1,0,0.706,63.5,33.1,1
94598.0,0.348,773.0,3.1,21095.0,0,0,0.745,0.0,65.5,0
54021.0,0.356,614.0,14.6,5564.0,1,0,0.469,19.0,69.3,1
81497.0,0.306,784.0,5.8,44199.0,0,1,0.633,37.1,54.4,1
78994.0,0.505,691.0,12.8,38049.0,0,0,0.622,3.8,83.1,1
76466.0,0.292,666.0,6.8,30939.0,0,0,0.57,58.1,61.4,1
86370.0,0.142,760.0,13.7,6424.0,1,0,0.095,48.0,59.6,1
46347.0,0.176,743.0,7.3,1000.0,0,1,0.76,59.5,20.7,1
99632.0,0.333,820.0,7.6,1000.0,1,0,0.372,75.4,25.9,1
71991.0,0.133,610.0,6.8,1000.0,0,1,0.449,61.2,75.6,0
94293.0,0.152,681.0,14.6,26366.0,1,0,0.505,31.0,46.4,1
51455.0,0.429,734.0,9.0,13212.0,0,1,0.485,52.8,58.2,1
62960.0,0.513,659.0,9.4,30295.0,0,0,0.54,68.9,45.9,0
86414.0,0.275,617.0,3.3,21797.0,1,0,0.684,100.0,59.3,1
73464.0,0.276,667.0,0.5,21514.0,1,0,0.485,28.8,74.2,1
70623.0,0.336,687.0,5.1,35203.0,1,0,0.264,82.2,69.1,1
121238.0,0.288,655.0,7.1,7451.0,1,0,0.476,47.1,99.0,1
73620.0,0.411,640.0,9.2,19899.0,0,1,0.136,58.5,67.3,1
89669.0,0.299,572.0,11.4,30460.0,0,1,0.921,44.1,61.6,1
88546.0,0.05,731.0,7.1,1000.0,0,0,0.716,46.6,33.3,1
68717.0,0.327,509.0,9.6,10038.0,1,0,0.516,67.7,22.5,0
36292.0,0.303,783.0,5.9,7220.0,1,0,0.537,68.9,45.9,1
76170.0,0.376,683.0,9.9,17139.0,0,0,0.291,63.1,67.1,0
121514.0,0.293,687.0,16.3,19348.0,1,0,0.322,74.8,52.7,0
77610.0,0.235,716.0,12.2,11287.0,1,0,0.248,56.5,57.4,1
37707.0,0.428,820.0,5.6,13231.0,0,0,0.401,33.0,69.9,1
50625.0,0.287,689.0,4.1,14665.0,0,1,0.809,36.7,44.5,0
77310.0,0.248,514.0,19.6,18562.0,1,0,0.538,83.3,68.3,0
70686.0,0.16,775.0,3.7,21410.0,1,0,0.508,12.9,39.7,1
71882.0,0.42,670.0,11.3,40806.0,0,0,0.72,66.2,40.3,1
82583.0,0.298,678.0,5.0,36781.0,0,1,0.682,49.7,70.8,0
86641.0,0.261,737.0,7.2,10742.0,0,0,0.46,23.4,64.5,1
97749.0,0.211,631.0,8.0,14190.0,1,0,0.603,31.2,44.5,1
76804.0,0.27,632.0,18.6,15098.0,0,1,0.372,42.0,67.6,1
80114.0,0.305,539.0,16.2,15191.0,0,1,0.621,82.9,46.2,0
52239.0,0.217,630.0,0.0,21241.0,0,0,0.558,27.4,56.5,1
76749.0,0.222,726.0,9.0,12220.0,0,0,0.455,84.8,27.4,1
51482.0,0.309,611.0,0.0,24167.0,1,0,0.747,77.1,44.0,1
83113.0,0.361,685.0,0.0,18223.0,1,0,0.804,48.3,35.4,1
60469.0,0.24,628.0,3.4,19880.0,0,0,0.335,55.4,61.2,0
41446.0,0.312,748.0,12.3,9272.0,0,1,0.471,85.9,34.7,1
138077.0,0.366,689.0,5.7,14012.0,0,1,0.58,39.7,63.7,1
80094.0,0.455,691.0,11.6,13115.0,1,0,0.713,68.4,56.3,0
100603.0,0.273,739.0,12.1,14228.0,0,0,0.278,91.9,69.7,1
97735.0,0.27,632.0,3.4,23510.0,1,0,0.55,29.4,66.3,1
62980.0,0.372,719.0,5.0,25066.0,1,0,0.663,38.7,7.8,1
61652.0,0.374,781.0,4.4,3503.0,0,0,0.381,29.2,56.9,1
108876.0,0.355,536.0,10.8,28157.0,0,0,0.571,67.7,54.4,1
57259.0,0.404,680.0,6.2,25237.0,0,1,0.609,57.7,82.2,1
98062.0,0.25,618.0,2.0,40884.0,1,0,0.246,20.4,100.0,0
79900.0,0.102,592.0,5.5,1000.0,0,0,0.488,55.2,37.7,1
23398.0,0.351,629.0,9.8,11774.0,1,0,0.222,48.4,38.6,0
56556.0,0.211,579.0,0.0,26409.0,0,0,0.676,18.4,55.4,1
75238.0,0.23,686.0,3.3,20385.0,1,0,0.602,13.8,77.9,1
76082.0,0.206,689.0,2.0,1000.0,0,0,0.659,42.5,73.0,1
103940.0,0.484,595.0,13.6,27862.0,0,1,0.686,44.8,50.6,1
90960.0,0.084,764.0,2.5,12997.0,1,0,0.524,64.5,48.2,1
46931.0,0.451,585.0,7.9,1000.0,0,1,0.375,23.0,57.9,0
51454.0,0.366,650.0,1.1,33839.0,1,0,0.807,62.6,30.2,1
56525.0,0.373,634.0,15.7,1000.0,0,0,0.823,55.7,40.3,1
65989.0,0.115,655.0,0.0,24503.0,0,1,0.221,62.1,74.3,1
41445.0,0.367,763.0,11.6,22335.0,0,1,0.454,45.5,30.8,1
86367.0,0.285,680.0,14.3,19995.0,1,0,0.67,62.8,61.1,1
61632.0,0.338,715.0,6.5,16376.0,1,0,0.446,42.9,58.0,1
72699.0,0.24,533.0,0.1,11414.0,0,1,0.425,12.4,61.6,0
73804.0,0.201,679.0,0.0,23443.0,1,0,0.845,64.3,60.8,1
